Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
179,:,1612291662.7,4.372,0,223,0,0,991818103,0.125,1,0.9
180,:,1612291662.712,4.368,0,223,0,0,1501843923,0.03125,1,0.95
182,:,1612291662.75,4.348,0,223,0,0,2289609983,0.015625,1,0.8
176,:,1612291662.636,4.482,0,223,0,0,4047805392,0.015625,5,0.95
168,:,1612291662.412,4.779,0,223,0,0,3390822559,0.125,25,0.8
170,:,1612291662.486,4.746,0,223,0,0,1501843923,0.125,25,0.8
169,:,1612291662.471,4.771,0,223,0,0,107577988,0.03125,25,0.9
173,:,1612291662.605,4.721,0,223,0,0,3602412539,0.25,25,0.9
177,:,1612291662.646,4.692,0,223,0,0,1111384852,0.0625,25,0.9
184,:,1612291662.874,4.471,0,223,0,0,4047805392,0.03125,5,0.95
185,:,1612291662.946,4.406,0,223,0,0,1395720285,0.5,1,0.9
174,:,1612291662.614,4.76,0,223,0,0,2034693659,0.125,25,0.95
175,:,1612291662.621,4.76,0,223,0,0,4047805392,0.03125,25,0.95
189,:,1612291663.038,4.351,0,223,0,0,2289609983,0.03125,1,0.95
183,:,1612291662.764,4.71,0,223,0,0,2289609983,0.5,25,0.95
181,:,1612291662.721,4.773,0,223,0,0,2289609983,0.03125,25,0.95
188,:,1612291663.02,4.49,0,223,0,0,90715284,0.0625,5,0.95
191,:,1612291663.218,4.411,0,223,0,0,2034693659,0.015625,5,0.9
186,:,1612291662.974,4.671,0,223,0,0,4047805392,0.5,25,0.95
190,:,1612291663.05,4.66,0,223,0,0,2182315642,0.25,25,0.8
187,:,1612291662.994,4.768,0,223,0,0,2390141961,0.015625,25,0.9
192,:,1612291663.722,4.473,0,223,0,0,4017802264,0.03125,1,0.8
193,:,1612291666.305,4.654,0,223,0,0,2034693659,0.015625,25,0.9
197,:,1612291666.659,4.324,0,223,0,0,4047805392,0.0625,1,0.95
194,:,1612291666.366,4.733,0,223,0,0,1501843923,0.5,25,0.8
196,:,1612291666.642,4.472,0,223,0,0,1501843923,0.015625,5,0.95
198,:,1612291666.783,4.426,0,223,0,0,2390141961,0.25,5,0.9
195,:,1612291666.522,4.75,0,223,0,0,3543305936,0.015625,25,0.9
200,:,1612291667.05,4.318,0,223,0,0,4017802264,0.25,1,0.95
201,:,1612291667.064,4.32,0,223,0,0,2390141961,0.03125,1,0.9
202,:,1612291667.073,4.321,0,223,0,0,3390822559,0.5,1,0.8
199,:,1612291667.029,4.46,0,223,0,0,3602412539,0.03125,5,0.9
204,:,1612291667.098,4.475,0,223,0,0,2289609983,0.0625,5,0.95
205,:,1612291667.117,4.463,0,223,0,0,384799037,0.03125,5,0.9
206,:,1612291667.126,4.462,0,223,0,0,2182315642,0.0625,5,0.95
209,:,1612291667.273,4.322,0,223,0,0,4173556719,0.03125,1,0.8
214,:,1612291667.382,4.272,0,223,0,0,2182315642,0.125,1,0.9
211,:,1612291667.345,4.443,0,223,0,0,4047805392,0.0625,5,0.95
203,:,1612291667.08,4.723,0,223,0,0,3543305936,0.25,25,0.8
215,:,1612291667.389,4.434,0,223,0,0,107577988,0.125,5,0.9
216,:,1612291667.414,4.424,0,223,0,0,991818103,0.03125,1,0.95
218,:,1612291667.51,4.345,0,223,0,0,1395720285,0.5,1,0.95
219,:,1612291667.566,4.298,0,223,0,0,1953635580,0.03125,1,0.8
207,:,1612291667.204,4.767,0,223,0,0,107577988,0.015625,25,0.8
208,:,1612291667.242,4.746,0,223,0,0,4173556719,0.5,25,0.8
210,:,1612291667.337,4.718,0,223,0,0,4047805392,0.0625,25,0.9
212,:,1612291667.353,4.706,0,223,0,0,4047805392,0.25,25,0.9
213,:,1612291667.374,4.759,0,223,0,0,2289609983,0.0625,25,0.95
221,:,1612291667.674,4.467,0,223,0,0,3543305936,0.25,5,0.8
217,:,1612291667.494,4.748,0,223,0,0,1395720285,0.125,25,0.95
222,:,1612291667.761,4.496,0,223,0,0,2390141961,0.015625,5,0.9
220,:,1612291667.644,4.701,0,223,0,0,2289609983,0.015625,25,0.95
223,:,1612291667.79,4.69,0,223,0,0,1395720285,0.25,25,0.8
224,:,1612291668.201,4.628,0,223,0,0,2182315642,0.125,5,0.8
227,:,1612291671.114,4.305,0,223,0,0,90715284,0.0625,1,0.9
229,:,1612291671.216,4.293,0,223,0,0,4017802264,0.015625,1,0.8
230,:,1612291671.287,4.318,0,223,0,0,2390141961,0.25,1,0.8
225,:,1612291670.983,4.714,0,223,0,0,1111384852,0.03125,25,0.8
226,:,1612291671.017,4.771,0,223,0,0,4017802264,0.125,25,0.9
228,:,1612291671.123,4.703,0,223,0,0,991818103,0.015625,25,0.9
232,:,1612291671.394,4.45,0,223,0,0,240309497,0.25,1,0.8
231,:,1612291671.383,4.478,0,223,0,0,2390141961,0.125,5,0.9
234,:,1612291671.506,4.444,0,223,0,0,4017802264,0.015625,5,0.95
237,:,1612291671.595,4.437,0,223,0,0,4173556719,0.25,5,0.9
238,:,1612291671.615,4.424,0,223,0,0,991818103,0.0625,5,0.9
239,:,1612291671.661,4.388,0,223,0,0,3390822559,0.25,1,0.8
236,:,1612291671.588,4.524,0,223,0,0,1111384852,0.015625,5,0.8
