Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
354,:,1612262930.589,29.324,0,229,0,0,2390141961,2,1,0.8
346,:,1612262919.594,40.764,0,229,0,0,2289609983,0.5,25,0.8
355,:,1612262932.671,31.036,0,229,0,0,4017802264,0.25,5,0.8
356,:,1612262934.262,29.597,0,229,0,0,733348321,0.125,5,0.8
357,:,1612262935.855,30.404,0,229,0,0,4047805392,0.125,5,0.9
358,:,1612262936.862,30.673,0,229,0,0,2034693659,0.5,5,0.9
359,:,1612262937.279,30.953,0,229,0,0,4173556719,2,5,0.8
360,:,1612262946.709,29.682,0,229,0,0,3390822559,0.25,1,0.8
363,:,1612262953.079,28.088,0,229,0,0,4047805392,2,1,0.95
361,:,1612262951.368,31.137,0,229,0,0,3602412539,1,5,0.8
365,:,1612262955.648,29.816,0,229,0,0,107577988,1,1,0.8
364,:,1612262955.537,30.239,0,229,0,0,733348321,2,5,0.95
367,:,1612262956.593,29.834,0,229,0,0,1501843923,2,5,0.9
369,:,1612262959.915,28.375,0,229,0,0,4047805392,2,1,0.9
362,:,1612262951.499,40.32,0,229,0,0,733348321,0.5,25,0.95
372,:,1612262963.862,30.805,0,229,0,0,2390141961,1,5,0.9
371,:,1612262963.709,31.266,0,229,0,0,107577988,0.25,1,0.95
368,:,1612262959.012,38.084,0,229,0,0,2034693659,2,25,0.95
366,:,1612262955.912,41.345,0,229,0,0,3602412539,1,25,0.95
